Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
FIN,2022,Protected Forests,0.8815128808784612,56.315,%,Estimated,Europe,Northern Europe,Republic of Finland
FJI,2007,Protected Forests,0.7432458941153678,29.3725,%,Estimated,Oceania,Melanesia,Republic of Fiji
FJI,2012,Protected Forests,0.7432458941153678,29.3725,%,Estimated,Oceania,Melanesia,Republic of Fiji
FJI,2017,Protected Forests,0.7432458941153678,29.3725,%,Estimated,Oceania,Melanesia,Republic of Fiji
FJI,2022,Protected Forests,0.7432458941153678,29.3725,%,Estimated,Oceania,Melanesia,Republic of Fiji
FRA,2007,Protected Forests,0.7790437363293649,34.8,%,Estimated,Europe,Western Europe,French Republic
FRA,2012,Protected Forests,0.7790437363293649,34.8,%,Estimated,Europe,Western Europe,French Republic
FRA,2017,Protected Forests,0.7780073374959577,34.63,%,Food and Agriculture Organization (FAO),Europe,Western Europe,French Republic
FRA,2022,Protected Forests,0.7780073374959577,34.63,%,Estimated,Europe,Western Europe,French Republic
FRO,2007,Protected Forests,0.8343018957155176,45.1425,%,Estimated,Europe,Northern Europe,Faroe Islands
FRO,2012,Protected Forests,0.8343018957155176,45.1425,%,Estimated,Europe,Northern Europe,Faroe Islands
FRO,2017,Protected Forests,0.8326392837777498,44.7915,%,Estimated,Europe,Northern Europe,Faroe Islands
FRO,2022,Protected Forests,0.8326392837777498,44.7915,%,Estimated,Europe,Northern Europe,Faroe Islands
FSM,2007,Protected Forests,0.7047406895598095,24.449423076923075,%,Estimated,Oceania,Micronesia,Federated States of Micronesia
FSM,2012,Protected Forests,0.7047406895598095,24.449423076923075,%,Estimated,Oceania,Micronesia,Federated States of Micronesia
FSM,2017,Protected Forests,0.704576096817331,24.430192307692305,%,Estimated,Oceania,Micronesia,Federated States of Micronesia
FSM,2022,Protected Forests,0.704576096817331,24.430192307692305,%,Estimated,Oceania,Micronesia,Federated States of Micronesia
GAB,2007,Protected Forests,0.7654936521293335,32.64,%,Estimated,Africa,Middle Africa,Gabonese Republic
GAB,2012,Protected Forests,0.7654936521293335,32.64,%,Estimated,Africa,Middle Africa,Gabonese Republic
GAB,2017,Protected Forests,0.747768711536144,30.009999999999998,%,Food and Agriculture Organization (FAO),Africa,Middle Africa,Gabonese Republic
GAB,2022,Protected Forests,0.747768711536144,30.009999999999998,%,Estimated,Africa,Middle Africa,Gabonese Republic
GBR,2007,Protected Forests,0.7809813223380597,35.12,%,Estimated,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2012,Protected Forests,0.7809813223380597,35.12,%,Estimated,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2017,Protected Forests,0.7756418004511935,34.245,%,Food and Agriculture Organization (FAO),Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2022,Protected Forests,0.7756418004511935,34.245,%,Estimated,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GEO,2007,Protected Forests,0.5843473798772947,13.64,%,Estimated,Asia,Western Asia,Georgia
GEO,2012,Protected Forests,0.5843473798772947,13.64,%,Estimated,Asia,Western Asia,Georgia
GEO,2017,Protected Forests,0.5685163613991648,12.613333333333333,%,Food and Agriculture Organization (FAO),Asia,Western Asia,Georgia
GEO,2022,Protected Forests,0.5685163613991648,12.613333333333333,%,Estimated,Asia,Western Asia,Georgia
GHA,2007,Protected Forests,0.6795115003536188,21.665,%,Estimated,Africa,Western Africa,Republic of Ghana
GHA,2012,Protected Forests,0.6795115003536188,21.665,%,Estimated,Africa,Western Africa,Republic of Ghana
GHA,2017,Protected Forests,0.6799433711547912,21.71,%,Food and Agriculture Organization (FAO),Africa,Western Africa,Republic of Ghana
GHA,2022,Protected Forests,0.6799433711547912,21.71,%,Estimated,Africa,Western Africa,Republic of Ghana
GIB,2007,Protected Forests,0.7955839132777437,37.6255,%,Estimated,Europe,Southern Europe,Gibraltar
GIB,2012,Protected Forests,0.7955839132777437,37.6255,%,Estimated,Europe,Southern Europe,Gibraltar
GIB,2017,Protected Forests,0.7928468943186487,37.143,%,Estimated,Europe,Southern Europe,Gibraltar
GIB,2022,Protected Forests,0.7928468943186487,37.143,%,Estimated,Europe,Southern Europe,Gibraltar
GIN,2007,Protected Forests,0.7128901163547446,25.419999999999998,%,Estimated,Africa,Western Africa,Republic of Guinea
GIN,2012,Protected Forests,0.7128901163547446,25.419999999999998,%,Estimated,Africa,Western Africa,Republic of Guinea
GIN,2017,Protected Forests,0.7128901163547446,25.419999999999998,%,Food and Agriculture Organization (FAO),Africa,Western Africa,Republic of Guinea
GIN,2022,Protected Forests,0.7128901163547446,25.419999999999998,%,Estimated,Africa,Western Africa,Republic of Guinea
GMB,2007,Protected Forests,0.67763009796552,21.47,%,Estimated,Africa,Western Africa,Republic of the Gambia
GMB,2012,Protected Forests,0.67763009796552,21.47,%,Estimated,Africa,Western Africa,Republic of the Gambia
GMB,2017,Protected Forests,0.67763009796552,21.47,%,Food and Agriculture Organization (FAO),Africa,Western Africa,Republic of the Gambia
GMB,2022,Protected Forests,0.67763009796552,21.47,%,Estimated,Africa,Western Africa,Republic of the Gambia
GNB,2007,Protected Forests,0.18040455672613007,1.29,%,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2012,Protected Forests,0.18040455672613007,1.29,%,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2017,Protected Forests,0.18040455672613007,1.29,%,Food and Agriculture Organization (FAO),Africa,Western Africa,Republic of Guinea-Bissau
GNB,2022,Protected Forests,0.18040455672613007,1.29,%,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNQ,2007,Protected Forests,0.6712315601345177,20.819285714285716,%,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2012,Protected Forests,0.6712315601345177,20.819285714285716,%,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2017,Protected Forests,0.6640728288422293,20.11357142857143,%,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2022,Protected Forests,0.6640728288422293,20.11357142857143,%,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GRC,2007,Protected Forests,0.7955839132777437,37.6255,%,Estimated,Europe,Southern Europe,Hellenic Republic
GRC,2012,Protected Forests,0.7955839132777437,37.6255,%,Estimated,Europe,Southern Europe,Hellenic Republic
GRC,2017,Protected Forests,0.7928468943186487,37.143,%,Estimated,Europe,Southern Europe,Hellenic Republic
GRC,2022,Protected Forests,0.7928468943186487,37.143,%,Estimated,Europe,Southern Europe,Hellenic Republic
GRD,2007,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Grenada
GRD,2012,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Grenada
GRD,2017,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Grenada
GRD,2022,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Grenada
GRL,2007,Protected Forests,0.0,0.0,%,Estimated,America,Northern America,Greenland
GRL,2012,Protected Forests,0.0,0.0,%,Estimated,America,Northern America,Greenland
GRL,2017,Protected Forests,0.0,0.0,%,Food and Agriculture Organization (FAO),America,Northern America,Greenland
GRL,2022,Protected Forests,0.0,0.0,%,Estimated,America,Northern America,Greenland
GTM,2007,Protected Forests,0.7158775966839177,25.785,%,Estimated,America,Central America,Republic of Guatemala
GTM,2012,Protected Forests,0.7158775966839177,25.785,%,Estimated,America,Central America,Republic of Guatemala
GTM,2017,Protected Forests,0.7222066105140027,26.575000000000003,%,Food and Agriculture Organization (FAO),America,Central America,Republic of Guatemala
GTM,2022,Protected Forests,0.7222066105140027,26.575000000000003,%,Estimated,America,Central America,Republic of Guatemala
GUM,2007,Protected Forests,0.7047406895598095,24.449423076923075,%,Estimated,Oceania,Micronesia,Guam
GUM,2012,Protected Forests,0.7047406895598095,24.449423076923075,%,Estimated,Oceania,Micronesia,Guam
GUM,2017,Protected Forests,0.704576096817331,24.430192307692305,%,Estimated,Oceania,Micronesia,Guam
GUM,2022,Protected Forests,0.704576096817331,24.430192307692305,%,Estimated,Oceania,Micronesia,Guam
GUY,2007,Protected Forests,0.8332494349351619,44.92,%,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2012,Protected Forests,0.8332494349351619,44.92,%,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2017,Protected Forests,0.8332494349351619,44.92,%,Food and Agriculture Organization (FAO),America,South America,Co-operative Republic of Guyana
GUY,2022,Protected Forests,0.8332494349351619,44.92,%,Estimated,America,South America,Co-operative Republic of Guyana
HKG,2007,Protected Forests,0.8411474024947235,46.61625,%,Estimated,Asia,Eastern Asia,Hong Kong SAR
HKG,2012,Protected Forests,0.8411474024947235,46.61625,%,Estimated,Asia,Eastern Asia,Hong Kong SAR
HKG,2017,Protected Forests,0.8414044650211875,46.6725,%,Estimated,Asia,Eastern Asia,Hong Kong SAR
HKG,2022,Protected Forests,0.8414044650211875,46.6725,%,Estimated,Asia,Eastern Asia,Hong Kong SAR
HND,2007,Protected Forests,0.6836979219999536,22.105,%,Estimated,America,Central America,Republic of Honduras
HND,2012,Protected Forests,0.6836979219999536,22.105,%,Estimated,America,Central America,Republic of Honduras
HND,2017,Protected Forests,0.6783073451394479,21.54,%,Food and Agriculture Organization (FAO),America,Central America,Republic of Honduras
HND,2022,Protected Forests,0.6783073451394479,21.54,%,Estimated,America,Central America,Republic of Honduras
HRV,2007,Protected Forests,0.8621370837475013,51.435,%,Estimated,Europe,Southern Europe,Republic of Croatia
HRV,2012,Protected Forests,0.8621370837475013,51.435,%,Estimated,Europe,Southern Europe,Republic of Croatia
HRV,2017,Protected Forests,0.8401792706220637,46.405,%,Food and Agriculture Organization (FAO),Europe,Southern Europe,Republic of Croatia
HRV,2022,Protected Forests,0.8401792706220637,46.405,%,Estimated,Europe,Southern Europe,Republic of Croatia
HTI,2007,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Republic of Haiti
HTI,2012,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Republic of Haiti
HTI,2017,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Republic of Haiti
HTI,2022,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Republic of Haiti
HUN,2007,Protected Forests,0.898901509253323,61.08,%,Estimated,Europe,Eastern Europe,Republic of Hungary
HUN,2012,Protected Forests,0.898901509253323,61.08,%,Estimated,Europe,Eastern Europe,Republic of Hungary
HUN,2017,Protected Forests,0.8987962640450187,61.05,%,Food and Agriculture Organization (FAO),Europe,Eastern Europe,Republic of Hungary
HUN,2022,Protected Forests,0.8987962640450187,61.05,%,Estimated,Europe,Eastern Europe,Republic of Hungary
IDN,2007,Protected Forests,0.8025159099015464,38.875,%,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2012,Protected Forests,0.8025159099015464,38.875,%,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2017,Protected Forests,0.8025159099015464,38.875,%,Food and Agriculture Organization (FAO),Asia,South-eastern Asia,Republic of Indonesia
IDN,2022,Protected Forests,0.8025159099015464,38.875,%,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IMN,2007,Protected Forests,0.8343018957155176,45.1425,%,Estimated,Europe,Northern Europe,Isle of Man
IMN,2012,Protected Forests,0.8343018957155176,45.1425,%,Estimated,Europe,Northern Europe,Isle of Man
IMN,2017,Protected Forests,0.8326392837777498,44.7915,%,Estimated,Europe,Northern Europe,Isle of Man
IMN,2022,Protected Forests,0.8326392837777498,44.7915,%,Estimated,Europe,Northern Europe,Isle of Man
IND,2007,Protected Forests,0.8440939139608208,47.265,%,Estimated,Asia,Southern Asia,Republic of India
IND,2012,Protected Forests,0.8440939139608208,47.265,%,Estimated,Asia,Southern Asia,Republic of India
IND,2017,Protected Forests,0.8440713566139086,47.260000000000005,%,Food and Agriculture Organization (FAO),Asia,Southern Asia,Republic of India
IND,2022,Protected Forests,0.8440713566139086,47.260000000000005,%,Estimated,Asia,Southern Asia,Republic of India
IRL,2007,Protected Forests,0.8396964626940895,46.3,%,Estimated,Europe,Northern Europe,Ireland
IRL,2012,Protected Forests,0.8396964626940895,46.3,%,Estimated,Europe,Northern Europe,Ireland
IRL,2017,Protected Forests,0.8363799928566802,45.585,%,Food and Agriculture Organization (FAO),Europe,Northern Europe,Ireland
IRL,2022,Protected Forests,0.8363799928566802,45.585,%,Estimated,Europe,Northern Europe,Ireland
IRN,2007,Protected Forests,0.6784521958760513,21.555,%,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2012,Protected Forests,0.6784521958760513,21.555,%,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2017,Protected Forests,0.6784521958760513,21.555,%,Food and Agriculture Organization (FAO),Asia,Southern Asia,Islamic Republic of Iran
IRN,2022,Protected Forests,0.6784521958760513,21.555,%,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRQ,2007,Protected Forests,0.0,0.0,%,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2012,Protected Forests,0.0,0.0,%,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2017,Protected Forests,0.0,0.0,%,Food and Agriculture Organization (FAO),Asia,Western Asia,Republic of Iraq
IRQ,2022,Protected Forests,0.0,0.0,%,Estimated,Asia,Western Asia,Republic of Iraq
ISL,2007,Protected Forests,0.8204076349866964,42.29,%,Estimated,Europe,Northern Europe,Republic of Iceland
ISL,2012,Protected Forests,0.8204076349866964,42.29,%,Estimated,Europe,Northern Europe,Republic of Iceland
ISL,2017,Protected Forests,0.8204076349866964,42.29,%,Food and Agriculture Organization (FAO),Europe,Northern Europe,Republic of Iceland
ISL,2022,Protected Forests,0.8204076349866964,42.29,%,Estimated,Europe,Northern Europe,Republic of Iceland
ISR,2007,Protected Forests,0.6721349219909714,20.91,%,Estimated,Asia,Western Asia,State of Israel
ISR,2012,Protected Forests,0.6721349219909714,20.91,%,Estimated,Asia,Western Asia,State of Israel
ISR,2017,Protected Forests,0.6721349219909714,20.91,%,Estimated,Asia,Western Asia,State of Israel
ISR,2022,Protected Forests,0.6721349219909714,20.91,%,Estimated,Asia,Western Asia,State of Israel
ITA,2007,Protected Forests,0.7179809400189217,26.044999999999998,%,Estimated,Europe,Southern Europe,Italian Republic
ITA,2012,Protected Forests,0.7179809400189217,26.044999999999998,%,Estimated,Europe,Southern Europe,Italian Republic
ITA,2017,Protected Forests,0.7179809400189217,26.044999999999998,%,Food and Agriculture Organization (FAO),Europe,Southern Europe,Italian Republic
ITA,2022,Protected Forests,0.7179809400189217,26.044999999999998,%,Estimated,Europe,Southern Europe,Italian Republic
JAM,2007,Protected Forests,0.6720355224042762,20.9,%,Estimated,America,Caribbean,Jamaica
JAM,2012,Protected Forests,0.6720355224042762,20.9,%,Estimated,America,Caribbean,Jamaica
JAM,2017,Protected Forests,0.6711887887637265,20.815,%,Food and Agriculture Organization (FAO),America,Caribbean,Jamaica
JAM,2022,Protected Forests,0.6711887887637265,20.815,%,Estimated,America,Caribbean,Jamaica
JOR,2007,Protected Forests,0.7328468462500832,27.955999999999996,%,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2012,Protected Forests,0.7328468462500832,27.955999999999996,%,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2017,Protected Forests,0.7307513858302249,27.678666666666665,%,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2022,Protected Forests,0.7307513858302249,27.678666666666665,%,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JPN,2007,Protected Forests,0.891717008702981,59.065,%,Estimated,Asia,Eastern Asia,Japan
JPN,2012,Protected Forests,0.891717008702981,59.065,%,Estimated,Asia,Eastern Asia,Japan
JPN,2017,Protected Forests,0.891717008702981,59.065,%,Food and Agriculture Organization (FAO),Asia,Eastern Asia,Japan
JPN,2022,Protected Forests,0.891717008702981,59.065,%,Estimated,Asia,Eastern Asia,Japan
KAZ,2007,Protected Forests,0.9185894908807598,66.955,%,Estimated,Asia,Central Asia,Republic of Kazakhstan
KAZ,2012,Protected Forests,0.9185894908807598,66.955,%,Estimated,Asia,Central Asia,Republic of Kazakhstan
KAZ,2017,Protected Forests,0.9165291477749962,66.315,%,Food and Agriculture Organization (FAO),Asia,Central Asia,Republic of Kazakhstan
KAZ,2022,Protected Forests,0.9165291477749962,66.315,%,Estimated,Asia,Central Asia,Republic of Kazakhstan
KEN,2007,Protected Forests,0.651183735351407,18.9,%,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2012,Protected Forests,0.651183735351407,18.9,%,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2017,Protected Forests,0.6509100272187274,18.875,%,Food and Agriculture Organization (FAO),Africa,Eastern Africa,Republic of Kenya
KEN,2022,Protected Forests,0.6509100272187274,18.875,%,Estimated,Africa,Eastern Africa,Republic of Kenya
KGZ,2007,Protected Forests,0.850275933781198,48.655,%,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2012,Protected Forests,0.850275933781198,48.655,%,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2017,Protected Forests,0.8313444814816522,44.519999999999996,%,Food and Agriculture Organization (FAO),Asia,Central Asia,Kyrgyz Republic
KGZ,2022,Protected Forests,0.8313444814816522,44.519999999999996,%,Estimated,Asia,Central Asia,Kyrgyz Republic
KHM,2007,Protected Forests,0.7936218534356245,37.278999999999996,%,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2012,Protected Forests,0.7936218534356245,37.278999999999996,%,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2017,Protected Forests,0.7916505620296364,36.934,%,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2022,Protected Forests,0.7916505620296364,36.934,%,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KIR,2007,Protected Forests,0.7047406895598095,24.449423076923075,%,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2012,Protected Forests,0.7047406895598095,24.449423076923075,%,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2017,Protected Forests,0.704576096817331,24.430192307692305,%,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2022,Protected Forests,0.704576096817331,24.430192307692305,%,Estimated,Oceania,Micronesia,Republic of Kiribati
KNA,2007,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2012,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2017,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2022,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Saint Kitts and Nevis
KOR,2007,Protected Forests,0.6928782296076499,23.1,%,Estimated,Asia,Eastern Asia,Republic of Korea
KOR,2012,Protected Forests,0.6928782296076499,23.1,%,Estimated,Asia,Eastern Asia,Republic of Korea
KOR,2017,Protected Forests,0.7159182378022576,25.79,%,Food and Agriculture Organization (FAO),Asia,Eastern Asia,Republic of Korea
KOR,2022,Protected Forests,0.7159182378022576,25.79,%,Estimated,Asia,Eastern Asia,Republic of Korea
KWT,2007,Protected Forests,0.7328468462500832,27.955999999999996,%,Estimated,Asia,Western Asia,State of Kuwait
KWT,2012,Protected Forests,0.7328468462500832,27.955999999999996,%,Estimated,Asia,Western Asia,State of Kuwait
KWT,2017,Protected Forests,0.7307513858302249,27.678666666666665,%,Estimated,Asia,Western Asia,State of Kuwait
KWT,2022,Protected Forests,0.7307513858302249,27.678666666666665,%,Estimated,Asia,Western Asia,State of Kuwait
LAO,2007,Protected Forests,0.7936218534356245,37.278999999999996,%,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2012,Protected Forests,0.7936218534356245,37.278999999999996,%,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2017,Protected Forests,0.7916505620296364,36.934,%,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2022,Protected Forests,0.7916505620296364,36.934,%,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LBN,2007,Protected Forests,0.7328468462500832,27.955999999999996,%,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2012,Protected Forests,0.7328468462500832,27.955999999999996,%,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2017,Protected Forests,0.7307513858302249,27.678666666666665,%,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2022,Protected Forests,0.7307513858302249,27.678666666666665,%,Estimated,Asia,Western Asia,Lebanese Republic
LBR,2007,Protected Forests,0.7051821238189363,24.50107142857143,%,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2012,Protected Forests,0.7051821238189363,24.50107142857143,%,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2017,Protected Forests,0.705891472334302,24.584285714285716,%,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2022,Protected Forests,0.705891472334302,24.584285714285716,%,Estimated,Africa,Western Africa,Republic of Liberia
LBY,2007,Protected Forests,0.7263130911085472,27.1,%,Estimated,Africa,Northern Africa,State of Libya
LBY,2012,Protected Forests,0.7263130911085472,27.1,%,Estimated,Africa,Northern Africa,State of Libya
LBY,2017,Protected Forests,0.7195751923464043,26.24375,%,Estimated,Africa,Northern Africa,State of Libya
LBY,2022,Protected Forests,0.7195751923464043,26.24375,%,Estimated,Africa,Northern Africa,State of Libya
LCA,2007,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Saint Lucia
LCA,2012,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Saint Lucia
LCA,2017,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Saint Lucia
LCA,2022,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Saint Lucia
LIE,2007,Protected Forests,0.8379208182096041,45.91583333333333,%,Estimated,Europe,Western Europe,Principality of Liechtenstein
LIE,2012,Protected Forests,0.8379208182096041,45.91583333333333,%,Estimated,Europe,Western Europe,Principality of Liechtenstein
LIE,2017,Protected Forests,0.8371731138203917,45.754999999999995,%,Estimated,Europe,Western Europe,Principality of Liechtenstein
LIE,2022,Protected Forests,0.8371731138203917,45.754999999999995,%,Estimated,Europe,Western Europe,Principality of Liechtenstein
LKA,2007,Protected Forests,0.7749054043558713,34.126,%,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2012,Protected Forests,0.7749054043558713,34.126,%,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2017,Protected Forests,0.7748992055888533,34.125,%,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2022,Protected Forests,0.7748992055888533,34.125,%,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LSO,2007,Protected Forests,0.59649509989857,14.48,%,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2012,Protected Forests,0.59649509989857,14.48,%,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2017,Protected Forests,0.59649509989857,14.48,%,Food and Agriculture Organization (FAO),Africa,Southern Africa,Kingdom of Lesotho
LSO,2022,Protected Forests,0.59649509989857,14.48,%,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LTU,2007,Protected Forests,0.9143347955253498,65.64,%,Estimated,Europe,Northern Europe,Republic of Lithuania
LTU,2012,Protected Forests,0.9143347955253498,65.64,%,Estimated,Europe,Northern Europe,Republic of Lithuania
LTU,2017,Protected Forests,0.9138768883305562,65.5,%,Food and Agriculture Organization (FAO),Europe,Northern Europe,Republic of Lithuania
LTU,2022,Protected Forests,0.9138768883305562,65.5,%,Estimated,Europe,Northern Europe,Republic of Lithuania
LUX,2007,Protected Forests,0.8379208182096041,45.91583333333333,%,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2012,Protected Forests,0.8379208182096041,45.91583333333333,%,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2017,Protected Forests,0.8371731138203917,45.754999999999995,%,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2022,Protected Forests,0.8371731138203917,45.754999999999995,%,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LVA,2007,Protected Forests,0.8887607919774366,58.255,%,Estimated,Europe,Northern Europe,Republic of Latvia
LVA,2012,Protected Forests,0.8887607919774366,58.255,%,Estimated,Europe,Northern Europe,Republic of Latvia
LVA,2017,Protected Forests,0.8887607919774366,58.255,%,Food and Agriculture Organization (FAO),Europe,Northern Europe,Republic of Latvia
LVA,2022,Protected Forests,0.8887607919774366,58.255,%,Estimated,Europe,Northern Europe,Republic of Latvia
MAC,2007,Protected Forests,0.8411474024947235,46.61625,%,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2012,Protected Forests,0.8411474024947235,46.61625,%,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2017,Protected Forests,0.8414044650211875,46.6725,%,Estimated,Asia,Eastern Asia,Macau SAR
MAC,2022,Protected Forests,0.8414044650211875,46.6725,%,Estimated,Asia,Eastern Asia,Macau SAR
MAF,2007,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2012,Protected Forests,0.8118888436684533,40.629000000000005,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2017,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2022,Protected Forests,0.802390283693887,38.852000000000004,%,Estimated,America,Caribbean,Saint-Martin (French part)
MAR,2007,Protected Forests,0.7682911397448688,33.075,%,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2012,Protected Forests,0.7682911397448688,33.075,%,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2017,Protected Forests,0.7509748515337522,30.47,%,Food and Agriculture Organization (FAO),Africa,Northern Africa,Kingdom of Morocco
MAR,2022,Protected Forests,0.7509748515337522,30.47,%,Estimated,Africa,Northern Africa,Kingdom of Morocco
MCO,2007,Protected Forests,0.8379208182096041,45.91583333333333,%,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2012,Protected Forests,0.8379208182096041,45.91583333333333,%,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2017,Protected Forests,0.8371731138203917,45.754999999999995,%,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2022,Protected Forests,0.8371731138203917,45.754999999999995,%,Estimated,Europe,Western Europe,Principality of Monaco
MDA,2007,Protected Forests,0.8561592621233274,50.015,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2012,Protected Forests,0.8561592621233274,50.015,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2017,Protected Forests,0.8561592621233274,50.015,%,Food and Agriculture Organization (FAO),Europe,Eastern Europe,Republic of Moldova
MDA,2022,Protected Forests,0.8561592621233274,50.015,%,Estimated,Europe,Eastern Europe,Republic of Moldova
MDG,2007,Protected Forests,0.7293821770397868,27.49888888888889,%,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2012,Protected Forests,0.7293821770397868,27.49888888888889,%,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2017,Protected Forests,0.7245235865956379,26.869999999999997,%,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2022,Protected Forests,0.7245235865956379,26.869999999999997,%,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDV,2007,Protected Forests,0.7749054043558713,34.126,%,Estimated,Asia,Southern Asia,Republic of Maldives
